pagina,titulo,preco,estado,cidade,bairro,url,data_publicacao,data_pesquisa
10,Renegade Trailhawk 2.0 4x4 TB Diesel Aut,108997.0,SP,Mogi das Cruzes,Centro,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renegade-trailhawk-2-0-4x4-tb-diesel-aut-1065731908,2023-04-14 17:41:01,2023-04-14 17:55:54
10,Fiat Argo 2021 Ent+ Parcelas 48x 1.679.99,47990.0,RJ,Rio de Janeiro,Campo Grande,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2021-ent-parcelas-48x-1-679-99-1169820600,2023-04-14 17:41:01,2023-04-14 17:55:54
10,"Fiat Palio Sporting 1.6 16v, automático, com teto solar, completo e bem conservado!",39900.0,BA,Salvador,Paralela,https://ba.olx.com.br/grande-salvador/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-sporting-1-6-16v-automatico-com-teto-solar-completo-e-bem-conservado-1056391804,2023-04-14 17:41:01,2023-04-14 17:55:54
10,VIRTUS Highline 200 TSI 1.0 Flex 12V Aut,87900.0,DF,Brasília,Candangolândia,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/virtus-highline-200-tsi-1-0-flex-12v-aut-1118677518,2023-04-14 17:41:01,2023-04-14 17:55:54
10,Toyota Hilux CD 4x4 SRV 2009,114990.0,SP,Campinas,Vila Teixeira,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-cd-4x4-srv-2009-1162857492,2023-04-14 17:41:01,2023-04-14 17:55:55
10,Doblo Adventure Locker 1.8 2013 ( COMPLETA),53900.0,SP,Jacareí,Jardim Primavera,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/doblo-adventure-locker-1-8-2013-completa-1163926837,2023-04-14 17:41:00,2023-04-14 17:55:55
10,Fusca 2.0 TSI 16V Aut 2013,116500.0,SC,Concórdia,Centro,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/fusca-2-0-tsi-16v-aut-2013-1145541543,2023-04-14 17:41:00,2023-04-14 17:55:55
10,Gol g4 Ano 2010,15500.0,DF,Luziânia,Dical,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-g4-ano-2010-1173019561,2023-04-14 17:40:57,2023-04-14 17:55:55
10,GM - CHEVROLET ONIX ,92990.0,DF,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-chevrolet-onix-1148198982,2023-04-14 17:41:01,2023-04-14 17:55:55
10,CitroËn c3 2014 1.5 tendance 8v flex 4p manual,39900.0,SP,Sorocaba,Vila Hortência,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/citro-n-c3-2014-1-5-tendance-8v-flex-4p-manual-1173019591,2023-04-14 17:41:00,2023-04-14 17:55:55
10,BMW x6 M4 4x4 bi-turbo,198000.0,DF,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/bmw-x6-m4-4x4-bi-turbo-1173019564,2023-04-14 17:40:57,2023-04-14 17:55:56
10,Fiat - Strada Freedom 1.3 (2023) Okm,105000.0,AM,Manaus,Nossa Senhora das Graças,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-freedom-1-3-2023-okm-1173019536,2023-04-14 17:40:53,2023-04-14 17:55:56
10,Classic LS 1.0  Flex VHC-E 2010 ,21500.0,GO,Goiânia,Vila Jaraguá,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/classic-ls-1-0-flex-vhc-e-2010-1173019533,2023-04-14 17:40:52,2023-04-14 17:55:56
10,CIVIC LXL 2012 ASSUMIR ,50500.0,ES,Vitória,Santa Helena,https://es.olx.com.br/norte-do-espirito-santo/autos-e-pecas/carros-vans-e-utilitarios/civic-lxl-2012-assumir-1173019522,2023-04-14 17:40:48,2023-04-14 17:55:56
10,Oportunidade! Fiat Toro Diesel 2020 ,148000.0,PI,Teresina,,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/oportunidade-fiat-toro-diesel-2020-1173019519,2023-04-14 17:40:47,2023-04-14 17:55:56
10,Ecosport 2005,24000.0,RJ,Rio de Janeiro,Inhaúma,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ecosport-2005-1173019500,2023-04-14 17:40:42,2023-04-14 17:55:56
10,Grand Siena 2014,31900.0,BA,Feira de Santana,Pedra do Descanso,https://ba.olx.com.br/regiao-de-feira-de-santana-e-alagoinhas/autos-e-pecas/carros-vans-e-utilitarios/grand-siena-2014-1173019506,2023-04-14 17:40:44,2023-04-14 17:55:56
10,Saveiro trendline 2015,47000.0,SP,Dracena,,https://sp.olx.com.br/regiao-de-presidente-prudente/autos-e-pecas/carros-vans-e-utilitarios/saveiro-trendline-2015-1137401761,2023-04-14 17:40:39,2023-04-14 17:55:57
10,CHEVROLET ONIX 1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO,89900.0,PR,Cianorte,Zona de Armazém,https://pr.olx.com.br/regiao-de-maringa/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-1-0-turbo-flex-plus-ltz-automatico-1173001853,2023-04-14 17:40:31,2023-04-14 17:55:57
10,MOBI LIKE 1.0 FLEX,49500.0,SP,Campinas,Vila Costa e Silva,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/mobi-like-1-0-flex-1173019494,2023-04-14 17:40:41,2023-04-14 17:55:57
10,Grand Siena Attractive 1.0 Flex Completo,57900.0,RS,Canoas,Mathias Velho,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/grand-siena-attractive-1-0-flex-completo-1159717157,2023-04-14 17:40:26,2023-04-14 17:55:57
10,Sandero stepway,36900.0,SC,Içara,,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sandero-stepway-1173019451,2023-04-14 17:40:26,2023-04-14 17:55:57
10,Grand Vitara 2012/2012 4x4 manual,53000.0,RN,Natal,Lagoa Nova,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/grand-vitara-2012-2012-4x4-manual-1165554668,2023-04-14 17:40:40,2023-04-14 17:55:58
